"","sid","sample","time","context_A","context_B","st","test_A","test_B","response","same_freq"
"17686","MP",16,3.84,300,600,12,500,707,1,FALSE
"17687","MP",17,4.08,300,600,12,500,707,1,FALSE
"17688","MP",18,4.32,300,600,12,500,707,1,FALSE
"17689","MP",19,4.56,300,600,12,500,707,1,FALSE
"17690","MP",20,4.8,300,600,12,500,707,1,FALSE
"17691","MP",21,5.04,300,600,12,500,707,1,FALSE
"17692","MP",22,5.28,300,600,12,500,707,1,FALSE
"17693","MP",23,5.52,300,600,12,500,707,1,FALSE
"17694","MP",24,5.76,300,600,12,500,707,1,FALSE
"17695","MP",25,6,300,600,12,500,707,1,FALSE
"17696","MP",26,6.24,300,600,12,500,707,1,FALSE
"17697","MP",27,6.48,300,600,12,500,707,1,FALSE
"17698","MP",28,6.72,300,600,12,500,707,1,FALSE
"17699","MP",29,6.96,300,600,12,500,707,1,FALSE
"17700","MP",30,7.2,300,600,12,500,707,1,FALSE
"17701","MP",31,7.44,300,600,12,500,707,1,FALSE
"17702","MP",32,7.68,300,600,12,500,707,0,FALSE
"17703","MP",33,7.92,300,600,12,500,707,0,FALSE
"17704","MP",34,8.16,300,600,12,500,707,0,FALSE
"17705","MP",35,8.4,300,600,12,500,707,0,FALSE
"17706","MP",36,8.64,300,600,12,500,707,0,FALSE
"17707","MP",37,8.88,300,600,12,500,707,0,FALSE
"17708","MP",38,9.12,300,600,12,500,707,0,FALSE
"17709","MP",39,9.36,300,600,12,500,707,0,FALSE
"17710","MP",40,9.6,300,600,12,500,707,0,FALSE
"17711","MP",41,9.84,300,600,12,500,707,0,FALSE
"17712","MP",42,10.08,300,600,12,500,707,0,FALSE
"17713","MP",43,10.32,300,600,12,500,707,0,FALSE
"17714","MP",44,10.56,300,600,12,500,707,0,FALSE
"17715","MP",45,10.8,300,600,12,500,707,0,FALSE
"17716","MP",46,11.04,300,600,12,500,707,0,FALSE
"17717","MP",47,11.28,300,600,12,500,707,1,FALSE
"17718","MP",48,11.52,300,600,12,500,707,1,FALSE
"17719","MP",49,11.76,300,600,12,500,707,1,FALSE
"17720","MP",50,12,300,600,12,500,707,1,FALSE
"17721","MP",51,12.24,300,600,12,500,707,1,FALSE
"17722","MP",52,12.48,300,600,12,500,707,1,FALSE
"17723","MP",53,12.72,300,600,12,500,707,1,FALSE
"17724","MP",54,12.96,300,600,12,500,707,1,FALSE
"17725","MP",55,13.2,300,600,12,500,707,1,FALSE
"17726","MP",56,13.44,300,600,12,500,707,1,FALSE
"17727","MP",57,13.68,300,600,12,500,707,1,FALSE
"17728","MP",58,13.92,300,600,12,500,707,1,FALSE
"17729","MP",59,14.16,300,600,12,500,707,1,FALSE
"17730","MP",60,14.4,300,600,12,500,707,1,FALSE
"17731","MP",61,14.64,300,600,12,500,707,1,FALSE
"17732","MP",62,14.88,300,600,12,500,707,1,FALSE
"17733","MP",1,0.24,300,600,12,500,707,0,FALSE
"17734","MP",2,0.48,300,600,12,500,707,0,FALSE
"17735","MP",3,0.72,300,600,12,500,707,0,FALSE
"17736","MP",4,0.96,300,600,12,500,707,0,FALSE
"17737","MP",5,1.2,300,600,12,500,707,0,FALSE
"17738","MP",6,1.44,300,600,12,500,707,0,FALSE
"17739","MP",7,1.68,300,600,12,500,707,1,FALSE
"17740","MP",8,1.92,300,600,12,500,707,1,FALSE
"17741","MP",9,2.16,300,600,12,500,707,1,FALSE
"17742","MP",10,2.4,300,600,12,500,707,1,FALSE
"17743","MP",11,2.64,300,600,12,500,707,1,FALSE
"17744","MP",12,2.88,300,600,12,500,707,1,FALSE
"17745","MP",13,3.12,300,600,12,500,707,1,FALSE
"17746","MP",14,3.36,300,600,12,500,707,1,FALSE
"17747","MP",15,3.6,300,600,12,500,707,1,FALSE
"17748","MP",16,3.84,300,600,12,500,707,1,FALSE
"17749","MP",17,4.08,300,600,12,500,707,1,FALSE
"17750","MP",18,4.32,300,600,12,500,707,1,FALSE
"17751","MP",19,4.56,300,600,12,500,707,1,FALSE
"17752","MP",20,4.8,300,600,12,500,707,1,FALSE
"17753","MP",21,5.04,300,600,12,500,707,1,FALSE
"17754","MP",22,5.28,300,600,12,500,707,1,FALSE
"17755","MP",23,5.52,300,600,12,500,707,1,FALSE
"17756","MP",24,5.76,300,600,12,500,707,1,FALSE
"17757","MP",25,6,300,600,12,500,707,1,FALSE
"17758","MP",26,6.24,300,600,12,500,707,1,FALSE
"17759","MP",27,6.48,300,600,12,500,707,1,FALSE
"17760","MP",28,6.72,300,600,12,500,707,1,FALSE
"17761","MP",29,6.96,300,600,12,500,707,1,FALSE
"17762","MP",30,7.2,300,600,12,500,707,1,FALSE
"17763","MP",31,7.44,300,600,12,500,707,1,FALSE
"17764","MP",32,7.68,300,600,12,500,707,0,FALSE
"17765","MP",33,7.92,300,600,12,500,707,0,FALSE
"17766","MP",34,8.16,300,600,12,500,707,0,FALSE
"17767","MP",35,8.4,300,600,12,500,707,0,FALSE
"17768","MP",36,8.64,300,600,12,500,707,0,FALSE
"17769","MP",37,8.88,300,600,12,500,707,0,FALSE
"17770","MP",38,9.12,300,600,12,500,707,0,FALSE
"17771","MP",39,9.36,300,600,12,500,707,0,FALSE
"17772","MP",40,9.6,300,600,12,500,707,0,FALSE
"17773","MP",41,9.84,300,600,12,500,707,0,FALSE
"17774","MP",42,10.08,300,600,12,500,707,0,FALSE
"17775","MP",43,10.32,300,600,12,500,707,0,FALSE
"17776","MP",44,10.56,300,600,12,500,707,0,FALSE
"17777","MP",45,10.8,300,600,12,500,707,0,FALSE
"17778","MP",46,11.04,300,600,12,500,707,0,FALSE
"17779","MP",47,11.28,300,600,12,500,707,0,FALSE
"17780","MP",48,11.52,300,600,12,500,707,0,FALSE
"17781","MP",49,11.76,300,600,12,500,707,0,FALSE
"17782","MP",50,12,300,600,12,500,707,0,FALSE
"17783","MP",51,12.24,300,600,12,500,707,0,FALSE
"17784","MP",52,12.48,300,600,12,500,707,0,FALSE
"17785","MP",53,12.72,300,600,12,500,707,1,FALSE
"17786","MP",54,12.96,300,600,12,500,707,1,FALSE
"17787","MP",55,13.2,300,600,12,500,707,1,FALSE
"17788","MP",56,13.44,300,600,12,500,707,1,FALSE
"17789","MP",57,13.68,300,600,12,500,707,1,FALSE
"17790","MP",58,13.92,300,600,12,500,707,1,FALSE
"17791","MP",59,14.16,300,600,12,500,707,1,FALSE
"17792","MP",60,14.4,300,600,12,500,707,1,FALSE
"17793","MP",61,14.64,300,600,12,500,707,1,FALSE
"17794","MP",62,14.88,300,600,12,500,707,1,FALSE
"17795","MP",1,0.24,300,600,12,500,707,0,FALSE
"17796","MP",2,0.48,300,600,12,500,707,0,FALSE
"17797","MP",3,0.72,300,600,12,500,707,0,FALSE
"17798","MP",4,0.96,300,600,12,500,707,0,FALSE
"17799","MP",5,1.2,300,600,12,500,707,0,FALSE
"17800","MP",6,1.44,300,600,12,500,707,1,FALSE
"17801","MP",7,1.68,300,600,12,500,707,1,FALSE
"17802","MP",8,1.92,300,600,12,500,707,1,FALSE
"17803","MP",9,2.16,300,600,12,500,707,1,FALSE
"17804","MP",10,2.4,300,600,12,500,707,1,FALSE
"17805","MP",11,2.64,300,600,12,500,707,1,FALSE
"17806","MP",12,2.88,300,600,12,500,707,1,FALSE
"17807","MP",13,3.12,300,600,12,500,707,1,FALSE
"17808","MP",14,3.36,300,600,12,500,707,1,FALSE
"17809","MP",15,3.6,300,600,12,500,707,1,FALSE
"17810","MP",16,3.84,300,600,12,500,707,1,FALSE
"17811","MP",17,4.08,300,600,12,500,707,1,FALSE
"17812","MP",18,4.32,300,600,12,500,707,1,FALSE
"17813","MP",19,4.56,300,600,12,500,707,1,FALSE
"17814","MP",20,4.8,300,600,12,500,707,1,FALSE
"17815","MP",21,5.04,300,600,12,500,707,1,FALSE
"17816","MP",22,5.28,300,600,12,500,707,1,FALSE
"17817","MP",23,5.52,300,600,12,500,707,1,FALSE
"17818","MP",24,5.76,300,600,12,500,707,1,FALSE
"17819","MP",25,6,300,600,12,500,707,1,FALSE
"17820","MP",26,6.24,300,600,12,500,707,1,FALSE
"17821","MP",27,6.48,300,600,12,500,707,1,FALSE
"17822","MP",28,6.72,300,600,12,500,707,1,FALSE
"17823","MP",29,6.96,300,600,12,500,707,1,FALSE
"17824","MP",30,7.2,300,600,12,500,707,1,FALSE
"17825","MP",31,7.44,300,600,12,500,707,1,FALSE
"17826","MP",32,7.68,300,600,12,500,707,0,FALSE
"17827","MP",33,7.92,300,600,12,500,707,0,FALSE
"17828","MP",34,8.16,300,600,12,500,707,0,FALSE
"17829","MP",35,8.4,300,600,12,500,707,0,FALSE
"17830","MP",36,8.64,300,600,12,500,707,0,FALSE
"17831","MP",37,8.88,300,600,12,500,707,0,FALSE
"17832","MP",38,9.12,300,600,12,500,707,0,FALSE
"17833","MP",39,9.36,300,600,12,500,707,0,FALSE
"17834","MP",40,9.6,300,600,12,500,707,0,FALSE
"17835","MP",41,9.84,300,600,12,500,707,0,FALSE
"17836","MP",42,10.08,300,600,12,500,707,0,FALSE
"17837","MP",43,10.32,300,600,12,500,707,0,FALSE
"17838","MP",44,10.56,300,600,12,500,707,0,FALSE
"17839","MP",45,10.8,300,600,12,500,707,0,FALSE
"17840","MP",46,11.04,300,600,12,500,707,0,FALSE
"17841","MP",47,11.28,300,600,12,500,707,0,FALSE
"17842","MP",48,11.52,300,600,12,500,707,0,FALSE
"17843","MP",49,11.76,300,600,12,500,707,0,FALSE
"17844","MP",50,12,300,600,12,500,707,0,FALSE
"17845","MP",51,12.24,300,600,12,500,707,0,FALSE
"17846","MP",52,12.48,300,600,12,500,707,1,FALSE
"17847","MP",53,12.72,300,600,12,500,707,1,FALSE
"17848","MP",54,12.96,300,600,12,500,707,1,FALSE
"17849","MP",55,13.2,300,600,12,500,707,1,FALSE
"17850","MP",56,13.44,300,600,12,500,707,1,FALSE
"17851","MP",57,13.68,300,600,12,500,707,1,FALSE
"17852","MP",58,13.92,300,600,12,500,707,1,FALSE
"17853","MP",59,14.16,300,600,12,500,707,1,FALSE
"17854","MP",60,14.4,300,600,12,500,707,1,FALSE
"17855","MP",61,14.64,300,600,12,500,707,1,FALSE
"17856","MP",62,14.88,300,600,12,500,707,1,FALSE
"17857","NW",1,0.24,1,1,0,300,424,0,FALSE
"17858","NW",2,0.48,1,1,0,300,424,0,FALSE
"17859","NW",3,0.72,1,1,0,300,424,0,FALSE
"17860","NW",4,0.96,1,1,0,300,424,0,FALSE
"17861","NW",5,1.2,1,1,0,300,424,0,FALSE
"17862","NW",6,1.44,1,1,0,300,424,0,FALSE
"17863","NW",7,1.68,1,1,0,300,424,0,FALSE
"17864","NW",8,1.92,1,1,0,300,424,0,FALSE
"17865","NW",9,2.16,1,1,0,300,424,0,FALSE
"17866","NW",10,2.4,1,1,0,300,424,0,FALSE
"17867","NW",11,2.64,1,1,0,300,424,0,FALSE
"17868","NW",12,2.88,1,1,0,300,424,0,FALSE
"17869","NW",13,3.12,1,1,0,300,424,0,FALSE
"17870","NW",14,3.36,1,1,0,300,424,0,FALSE
"17871","NW",15,3.6,1,1,0,300,424,0,FALSE
"17872","NW",16,3.84,1,1,0,300,424,0,FALSE
"17873","NW",17,4.08,1,1,0,300,424,0,FALSE
"17874","NW",18,4.32,1,1,0,300,424,0,FALSE
"17875","NW",19,4.56,1,1,0,300,424,0,FALSE
"17876","NW",20,4.8,1,1,0,300,424,0,FALSE
"17877","NW",21,5.04,1,1,0,300,424,0,FALSE
"17878","NW",22,5.28,1,1,0,300,424,0,FALSE
"17879","NW",23,5.52,1,1,0,300,424,0,FALSE
"17880","NW",24,5.76,1,1,0,300,424,0,FALSE
"17881","NW",25,6,1,1,0,300,424,0,FALSE
"17882","NW",26,6.24,1,1,0,300,424,0,FALSE
"17883","NW",27,6.48,1,1,0,300,424,0,FALSE
"17884","NW",28,6.72,1,1,0,300,424,0,FALSE
"17885","NW",29,6.96,1,1,0,300,424,0,FALSE
"17886","NW",30,7.2,1,1,0,300,424,0,FALSE
"17887","NW",31,7.44,1,1,0,300,424,0,FALSE
"17888","NW",32,7.68,1,1,0,300,424,0,FALSE
"17889","NW",33,7.92,1,1,0,300,424,0,FALSE
"17890","NW",34,8.16,1,1,0,300,424,0,FALSE
"17891","NW",35,8.4,1,1,0,300,424,0,FALSE
"17892","NW",36,8.64,1,1,0,300,424,0,FALSE
"17893","NW",37,8.88,1,1,0,300,424,0,FALSE
"17894","NW",38,9.12,1,1,0,300,424,0,FALSE
"17895","NW",39,9.36,1,1,0,300,424,0,FALSE
"17896","NW",40,9.6,1,1,0,300,424,0,FALSE
"17897","NW",41,9.84,1,1,0,300,424,0,FALSE
"17898","NW",42,10.08,1,1,0,300,424,0,FALSE
"17899","NW",43,10.32,1,1,0,300,424,0,FALSE
"17900","NW",44,10.56,1,1,0,300,424,0,FALSE
"17901","NW",45,10.8,1,1,0,300,424,0,FALSE
"17902","NW",46,11.04,1,1,0,300,424,0,FALSE
"17903","NW",47,11.28,1,1,0,300,424,0,FALSE
"17904","NW",48,11.52,1,1,0,300,424,0,FALSE
"17905","NW",49,11.76,1,1,0,300,424,0,FALSE
"17906","NW",50,12,1,1,0,300,424,0,FALSE
"17907","NW",51,12.24,1,1,0,300,424,0,FALSE
"17908","NW",52,12.48,1,1,0,300,424,0,FALSE
"17909","NW",53,12.72,1,1,0,300,424,0,FALSE
"17910","NW",54,12.96,1,1,0,300,424,0,FALSE
"17911","NW",55,13.2,1,1,0,300,424,1,FALSE
"17912","NW",56,13.44,1,1,0,300,424,1,FALSE
"17913","NW",57,13.68,1,1,0,300,424,1,FALSE
"17914","NW",58,13.92,1,1,0,300,424,1,FALSE
"17915","NW",59,14.16,1,1,0,300,424,1,FALSE
"17916","NW",60,14.4,1,1,0,300,424,1,FALSE
"17917","NW",61,14.64,1,1,0,300,424,1,FALSE
"17918","NW",62,14.88,1,1,0,300,424,1,FALSE
"17919","NW",1,0.24,1,1,0,300,424,0,FALSE
"17920","NW",2,0.48,1,1,0,300,424,0,FALSE
"17921","NW",3,0.72,1,1,0,300,424,0,FALSE
"17922","NW",4,0.96,1,1,0,300,424,0,FALSE
"17923","NW",5,1.2,1,1,0,300,424,0,FALSE
"17924","NW",6,1.44,1,1,0,300,424,0,FALSE
"17925","NW",7,1.68,1,1,0,300,424,0,FALSE
"17926","NW",8,1.92,1,1,0,300,424,0,FALSE
"17927","NW",9,2.16,1,1,0,300,424,0,FALSE
"17928","NW",10,2.4,1,1,0,300,424,0,FALSE
"17929","NW",11,2.64,1,1,0,300,424,0,FALSE
"17930","NW",12,2.88,1,1,0,300,424,0,FALSE
"17931","NW",13,3.12,1,1,0,300,424,0,FALSE
"17932","NW",14,3.36,1,1,0,300,424,0,FALSE
"17933","NW",15,3.6,1,1,0,300,424,0,FALSE
"17934","NW",16,3.84,1,1,0,300,424,0,FALSE
"17935","NW",17,4.08,1,1,0,300,424,0,FALSE
"17936","NW",18,4.32,1,1,0,300,424,0,FALSE
"17937","NW",19,4.56,1,1,0,300,424,0,FALSE
"17938","NW",20,4.8,1,1,0,300,424,0,FALSE
"17939","NW",21,5.04,1,1,0,300,424,0,FALSE
"17940","NW",22,5.28,1,1,0,300,424,0,FALSE
"17941","NW",23,5.52,1,1,0,300,424,0,FALSE
"17942","NW",24,5.76,1,1,0,300,424,0,FALSE
"17943","NW",25,6,1,1,0,300,424,0,FALSE
"17944","NW",26,6.24,1,1,0,300,424,0,FALSE
"17945","NW",27,6.48,1,1,0,300,424,0,FALSE
"17946","NW",28,6.72,1,1,0,300,424,0,FALSE
"17947","NW",29,6.96,1,1,0,300,424,0,FALSE
"17948","NW",30,7.2,1,1,0,300,424,0,FALSE
"17949","NW",31,7.44,1,1,0,300,424,0,FALSE
"17950","NW",32,7.68,1,1,0,300,424,0,FALSE
"17951","NW",33,7.92,1,1,0,300,424,0,FALSE
"17952","NW",34,8.16,1,1,0,300,424,0,FALSE
"17953","NW",35,8.4,1,1,0,300,424,0,FALSE
"17954","NW",36,8.64,1,1,0,300,424,0,FALSE
"17955","NW",37,8.88,1,1,0,300,424,0,FALSE
"17956","NW",38,9.12,1,1,0,300,424,0,FALSE
"17957","NW",39,9.36,1,1,0,300,424,0,FALSE
"17958","NW",40,9.6,1,1,0,300,424,0,FALSE
"17959","NW",41,9.84,1,1,0,300,424,1,FALSE
"17960","NW",42,10.08,1,1,0,300,424,1,FALSE
"17961","NW",43,10.32,1,1,0,300,424,0,FALSE
"17962","NW",44,10.56,1,1,0,300,424,0,FALSE
"17963","NW",45,10.8,1,1,0,300,424,0,FALSE
"17964","NW",46,11.04,1,1,0,300,424,0,FALSE
"17965","NW",47,11.28,1,1,0,300,424,0,FALSE
"17966","NW",48,11.52,1,1,0,300,424,0,FALSE
"17967","NW",49,11.76,1,1,0,300,424,0,FALSE
"17968","NW",50,12,1,1,0,300,424,0,FALSE
"17969","NW",51,12.24,1,1,0,300,424,0,FALSE
"17970","NW",52,12.48,1,1,0,300,424,0,FALSE
"17971","NW",53,12.72,1,1,0,300,424,0,FALSE
"17972","NW",54,12.96,1,1,0,300,424,0,FALSE
"17973","NW",55,13.2,1,1,0,300,424,1,FALSE
"17974","NW",56,13.44,1,1,0,300,424,1,FALSE
"17975","NW",57,13.68,1,1,0,300,424,1,FALSE
"17976","NW",58,13.92,1,1,0,300,424,1,FALSE
"17977","NW",59,14.16,1,1,0,300,424,1,FALSE
"17978","NW",60,14.4,1,1,0,300,424,1,FALSE
"17979","NW",61,14.64,1,1,0,300,424,1,FALSE
"17980","NW",62,14.88,1,1,0,300,424,1,FALSE
"17981","NW",1,0.24,1,1,0,300,424,0,FALSE
"17982","NW",2,0.48,1,1,0,300,424,0,FALSE
"17983","NW",3,0.72,1,1,0,300,424,0,FALSE
"17984","NW",4,0.96,1,1,0,300,424,0,FALSE
"17985","NW",5,1.2,1,1,0,300,424,0,FALSE
"17986","NW",6,1.44,1,1,0,300,424,0,FALSE
"17987","NW",7,1.68,1,1,0,300,424,0,FALSE
"17988","NW",8,1.92,1,1,0,300,424,0,FALSE
"17989","NW",9,2.16,1,1,0,300,424,0,FALSE
"17990","NW",10,2.4,1,1,0,300,424,0,FALSE
"17991","NW",11,2.64,1,1,0,300,424,0,FALSE
"17992","NW",12,2.88,1,1,0,300,424,0,FALSE
"17993","NW",13,3.12,1,1,0,300,424,0,FALSE
"17994","NW",14,3.36,1,1,0,300,424,0,FALSE
"17995","NW",15,3.6,1,1,0,300,424,0,FALSE
"17996","NW",16,3.84,1,1,0,300,424,0,FALSE
"17997","NW",17,4.08,1,1,0,300,424,0,FALSE
"17998","NW",18,4.32,1,1,0,300,424,0,FALSE
"17999","NW",19,4.56,1,1,0,300,424,0,FALSE
"18000","NW",20,4.8,1,1,0,300,424,0,FALSE
"18001","NW",21,5.04,1,1,0,300,424,0,FALSE
"18002","NW",22,5.28,1,1,0,300,424,0,FALSE
"18003","NW",23,5.52,1,1,0,300,424,0,FALSE
"18004","NW",24,5.76,1,1,0,300,424,0,FALSE
"18005","NW",25,6,1,1,0,300,424,0,FALSE
"18006","NW",26,6.24,1,1,0,300,424,0,FALSE
"18007","NW",27,6.48,1,1,0,300,424,0,FALSE
"18008","NW",28,6.72,1,1,0,300,424,0,FALSE
"18009","NW",29,6.96,1,1,0,300,424,0,FALSE
"18010","NW",30,7.2,1,1,0,300,424,0,FALSE
"18011","NW",31,7.44,1,1,0,300,424,0,FALSE
"18012","NW",32,7.68,1,1,0,300,424,0,FALSE
"18013","NW",33,7.92,1,1,0,300,424,0,FALSE
"18014","NW",34,8.16,1,1,0,300,424,0,FALSE
"18015","NW",35,8.4,1,1,0,300,424,0,FALSE
"18016","NW",36,8.64,1,1,0,300,424,0,FALSE
"18017","NW",37,8.88,1,1,0,300,424,0,FALSE
"18018","NW",38,9.12,1,1,0,300,424,0,FALSE
"18019","NW",39,9.36,1,1,0,300,424,0,FALSE
"18020","NW",40,9.6,1,1,0,300,424,0,FALSE
"18021","NW",41,9.84,1,1,0,300,424,0,FALSE
"18022","NW",42,10.08,1,1,0,300,424,0,FALSE
"18023","NW",43,10.32,1,1,0,300,424,0,FALSE
"18024","NW",44,10.56,1,1,0,300,424,0,FALSE
"18025","NW",45,10.8,1,1,0,300,424,1,FALSE
"18026","NW",46,11.04,1,1,0,300,424,1,FALSE
"18027","NW",47,11.28,1,1,0,300,424,1,FALSE
"18028","NW",48,11.52,1,1,0,300,424,1,FALSE
"18029","NW",49,11.76,1,1,0,300,424,1,FALSE
"18030","NW",50,12,1,1,0,300,424,1,FALSE
"18031","NW",51,12.24,1,1,0,300,424,1,FALSE
"18032","NW",52,12.48,1,1,0,300,424,1,FALSE
"18033","NW",53,12.72,1,1,0,300,424,1,FALSE
"18034","NW",54,12.96,1,1,0,300,424,1,FALSE
"18035","NW",55,13.2,1,1,0,300,424,1,FALSE
"18036","NW",56,13.44,1,1,0,300,424,1,FALSE
"18037","NW",57,13.68,1,1,0,300,424,1,FALSE
"18038","NW",58,13.92,1,1,0,300,424,1,FALSE
"18039","NW",59,14.16,1,1,0,300,424,1,FALSE
"18040","NW",60,14.4,1,1,0,300,424,1,FALSE
"18041","NW",61,14.64,1,1,0,300,424,1,FALSE
"18042","NW",62,14.88,1,1,0,300,424,1,FALSE
"18043","NW",1,0.24,1,1,0,300,424,0,FALSE
"18044","NW",2,0.48,1,1,0,300,424,0,FALSE
"18045","NW",3,0.72,1,1,0,300,424,0,FALSE
"18046","NW",4,0.96,1,1,0,300,424,0,FALSE
"18047","NW",5,1.2,1,1,0,300,424,0,FALSE
"18048","NW",6,1.44,1,1,0,300,424,0,FALSE
"18049","NW",7,1.68,1,1,0,300,424,0,FALSE
"18050","NW",8,1.92,1,1,0,300,424,0,FALSE
"18051","NW",9,2.16,1,1,0,300,424,0,FALSE
"18052","NW",10,2.4,1,1,0,300,424,0,FALSE
"18053","NW",11,2.64,1,1,0,300,424,0,FALSE
"18054","NW",12,2.88,1,1,0,300,424,0,FALSE
"18055","NW",13,3.12,1,1,0,300,424,0,FALSE
"18056","NW",14,3.36,1,1,0,300,424,0,FALSE
"18057","NW",15,3.6,1,1,0,300,424,0,FALSE
"18058","NW",16,3.84,1,1,0,300,424,0,FALSE
"18059","NW",17,4.08,1,1,0,300,424,0,FALSE
"18060","NW",18,4.32,1,1,0,300,424,0,FALSE
"18061","NW",19,4.56,1,1,0,300,424,0,FALSE
"18062","NW",20,4.8,1,1,0,300,424,0,FALSE
"18063","NW",21,5.04,1,1,0,300,424,0,FALSE
"18064","NW",22,5.28,1,1,0,300,424,0,FALSE
"18065","NW",23,5.52,1,1,0,300,424,0,FALSE
"18066","NW",24,5.76,1,1,0,300,424,0,FALSE
"18067","NW",25,6,1,1,0,300,424,0,FALSE
"18068","NW",26,6.24,1,1,0,300,424,0,FALSE
"18069","NW",27,6.48,1,1,0,300,424,0,FALSE
"18070","NW",28,6.72,1,1,0,300,424,0,FALSE
"18071","NW",29,6.96,1,1,0,300,424,0,FALSE
"18072","NW",30,7.2,1,1,0,300,424,0,FALSE
"18073","NW",31,7.44,1,1,0,300,424,0,FALSE
"18074","NW",32,7.68,1,1,0,300,424,0,FALSE
"18075","NW",33,7.92,1,1,0,300,424,0,FALSE
"18076","NW",34,8.16,1,1,0,300,424,0,FALSE
"18077","NW",35,8.4,1,1,0,300,424,0,FALSE
"18078","NW",36,8.64,1,1,0,300,424,0,FALSE
"18079","NW",37,8.88,1,1,0,300,424,0,FALSE
"18080","NW",38,9.12,1,1,0,300,424,0,FALSE
"18081","NW",39,9.36,1,1,0,300,424,0,FALSE
"18082","NW",40,9.6,1,1,0,300,424,0,FALSE
"18083","NW",41,9.84,1,1,0,300,424,0,FALSE
"18084","NW",42,10.08,1,1,0,300,424,0,FALSE
"18085","NW",43,10.32,1,1,0,300,424,0,FALSE
"18086","NW",44,10.56,1,1,0,300,424,0,FALSE
"18087","NW",45,10.8,1,1,0,300,424,0,FALSE
"18088","NW",46,11.04,1,1,0,300,424,0,FALSE
"18089","NW",47,11.28,1,1,0,300,424,0,FALSE
"18090","NW",48,11.52,1,1,0,300,424,1,FALSE
"18091","NW",49,11.76,1,1,0,300,424,1,FALSE
"18092","NW",50,12,1,1,0,300,424,1,FALSE
"18093","NW",51,12.24,1,1,0,300,424,1,FALSE
"18094","NW",52,12.48,1,1,0,300,424,1,FALSE
"18095","NW",53,12.72,1,1,0,300,424,1,FALSE
"18096","NW",54,12.96,1,1,0,300,424,1,FALSE
"18097","NW",55,13.2,1,1,0,300,424,1,FALSE
"18098","NW",56,13.44,1,1,0,300,424,1,FALSE
"18099","NW",57,13.68,1,1,0,300,424,1,FALSE
"18100","NW",58,13.92,1,1,0,300,424,0,FALSE
"18101","NW",59,14.16,1,1,0,300,424,0,FALSE
"18102","NW",60,14.4,1,1,0,300,424,0,FALSE
"18103","NW",61,14.64,1,1,0,300,424,0,FALSE
"18104","NW",62,14.88,1,1,0,300,424,0,FALSE
"18105","NW",1,0.24,1,1,0,300,424,0,FALSE
"18106","NW",2,0.48,1,1,0,300,424,0,FALSE
"18107","NW",3,0.72,1,1,0,300,424,0,FALSE
"18108","NW",4,0.96,1,1,0,300,424,0,FALSE
"18109","NW",5,1.2,1,1,0,300,424,0,FALSE
"18110","NW",6,1.44,1,1,0,300,424,0,FALSE
"18111","NW",7,1.68,1,1,0,300,424,0,FALSE
"18112","NW",8,1.92,1,1,0,300,424,0,FALSE
"18113","NW",9,2.16,1,1,0,300,424,0,FALSE
"18114","NW",10,2.4,1,1,0,300,424,0,FALSE
"18115","NW",11,2.64,1,1,0,300,424,0,FALSE
"18116","NW",12,2.88,1,1,0,300,424,0,FALSE
"18117","NW",13,3.12,1,1,0,300,424,0,FALSE
"18118","NW",14,3.36,1,1,0,300,424,0,FALSE
"18119","NW",15,3.6,1,1,0,300,424,0,FALSE
"18120","NW",16,3.84,1,1,0,300,424,0,FALSE
"18121","NW",17,4.08,1,1,0,300,424,0,FALSE
"18122","NW",18,4.32,1,1,0,300,424,0,FALSE
"18123","NW",19,4.56,1,1,0,300,424,0,FALSE
"18124","NW",20,4.8,1,1,0,300,424,0,FALSE
"18125","NW",21,5.04,1,1,0,300,424,0,FALSE
"18126","NW",22,5.28,1,1,0,300,424,0,FALSE
"18127","NW",23,5.52,1,1,0,300,424,0,FALSE
"18128","NW",24,5.76,1,1,0,300,424,0,FALSE
"18129","NW",25,6,1,1,0,300,424,0,FALSE
"18130","NW",26,6.24,1,1,0,300,424,0,FALSE
"18131","NW",27,6.48,1,1,0,300,424,0,FALSE
"18132","NW",28,6.72,1,1,0,300,424,0,FALSE
"18133","NW",29,6.96,1,1,0,300,424,0,FALSE
"18134","NW",30,7.2,1,1,0,300,424,0,FALSE
"18135","NW",31,7.44,1,1,0,300,424,0,FALSE
"18136","NW",32,7.68,1,1,0,300,424,0,FALSE
"18137","NW",33,7.92,1,1,0,300,424,0,FALSE
"18138","NW",34,8.16,1,1,0,300,424,0,FALSE
"18139","NW",35,8.4,1,1,0,300,424,0,FALSE
"18140","NW",36,8.64,1,1,0,300,424,0,FALSE
"18141","NW",37,8.88,1,1,0,300,424,0,FALSE
"18142","NW",38,9.12,1,1,0,300,424,0,FALSE
"18143","NW",39,9.36,1,1,0,300,424,0,FALSE
"18144","NW",40,9.6,1,1,0,300,424,0,FALSE
"18145","NW",41,9.84,1,1,0,300,424,0,FALSE
"18146","NW",42,10.08,1,1,0,300,424,0,FALSE
"18147","NW",43,10.32,1,1,0,300,424,0,FALSE
"18148","NW",44,10.56,1,1,0,300,424,0,FALSE
"18149","NW",45,10.8,1,1,0,300,424,0,FALSE
"18150","NW",46,11.04,1,1,0,300,424,0,FALSE
"18151","NW",47,11.28,1,1,0,300,424,0,FALSE
